Review Title,Rating,Review Body,Review Date,Sentiment
No title,No rating,"The 12600K CPU has been an outstanding upgrade from my previous setup, delivering a remarkable boost in performance. I've been particularly impressed by its cool operation, maintaining a stable 64 degrees even during rigorous stress tests and extended gaming sessions. The CPU comfortably reaches 5.1 GHz without any stability issues, and it seems there's still plenty of room for further overclocking if needed. If you're looking for a CPU that offers solid performance, low heat, and great value, the 12600K is a fantastic choice. Highly recommended for both gaming and general productivity!",13 May 2024,Positive
No title,No rating,"vi muchas reviews antes de decidirme por este procesador, y si lo vez a un precio atractivo para ti no dudes, el tiempo de entrega fue el indicado sin problemas, y el rendimiento se supone esta un poco por encima del 7600x, pero ya hare mis propias pruebas cuando me llegue el disipador, para terminar de armar mi pc",10 May 2024,Competition Sentiment
No title,No rating,"Perú (Español)Si tienes dudas de comprar a través de Amazon, puedo asegurarte que es 100% confiable.Los procesos de compra son fáciles y totalmente seguros. El sistema de reastreo que brindan es muy completo y sobretodo las entregas son puntuales.Yo compré un procesador Intel Core i5-12600K, y sin embargo por error de Amazon, recibí un Intel Core i5-14700KF. Obviamente es un producto muchísimo mejor y más costoso.Llegó totalmente sellado, bien empaquetado y mucho antes de lo esperado.Perú (English)I bought an Intel Core i5-12600K processor and for some Amazon mistake I ended receiving an Intel Core i5-14600KF. A huge mistake from them but, oh well, Im enjoying it so far.Couldn't returned it because it was going to take me so much time and cost me even more.Totally recomended for videogames, streaming and of course any kind of desingning and photo jobs.",9 May 2024,Positive
No title,No rating,Does everything and Plays everything with a great clock speed for gaming before and after OC’ing,4 May 2024,Positive
No title,No rating,My sons using it so I guess its a  good item,3 May 2024,Positive
No title,No rating,Very good processor and probably best for price to performance ratio.,30 April 2024,Positive
No title,No rating,got this a few months back for a sale price I have yet to see repeated anywhere.  I can't believe the step up from my 9600k that I have 17% overclocked and this one I have not overclocked yet.,29 April 2024,Neutral
No title,No rating,"Despite of being an older generation it can play any game you put in front of it. Great deal, 100% worth it.",27 April 2024,Positive
No title,No rating,Quizá fue mi culpa No leí bien pero viene sin disipador.,25 April 2024,Negative
No title,No rating,I have never had an issue with an intel processor in 30 years so I'm going to keep buying them.,24 April 2024,Neutral
No title,No rating,"Although cpu box was sealed, package was dented and fractured. Yet to install the cpu",19 April 2024,Neutral
No title,No rating,this article is very useful,18 April 2024,Positive
No title,No rating,"Bought this for my second computer, and can say it is the budget king at the moment. It does not overclock very well though compared to a 13600k. I tested this CPU with a 3080, and 4080 and can say it gets the job done, but at 1080p I saw bottlenecking with both graphics cards.",15 April 2024,Negative
No title,No rating,This little beast is on par with new Ryzen 7700X and can handle all games 144 FPS if you pair it with a 4080. Hands down best CPU on 2022 and still rocking on 2023-2024,15 April 2024,Positive
No title,No rating,"Upgraded from an i7 8700 to this and its sooooo much faster! Def get a nicer DDR5 board so you can upgrade to an 14th gen when those drop down but, for now the 12600k is nice for my rx 7800xt",14 April 2024,Positive
No title,No rating,Ya llevo mucho tiempo con el producto y hasta el momento ni una falla,13 April 2024,Neutral
No title,No rating,good price,12 April 2024,Positive
No title,No rating,Fonctionne très bien stable a 4.7ghz,7 April 2024,Positive
No title,No rating,Works good and temps don’t get too high,3 April 2024,Positive
No title,No rating,It arrived in time and works great,1 April 2024,Positive
No title,No rating,"Gran procesador, equipo operando bien y excelente",1 April 2024,Neutral
No title,No rating,Assembled my PC and it's working great. Just as expected.,30 March 2024,Future Expectations
No title,No rating,Very good for a good price but there are better options forn less money,30 March 2024,Positive
No title,No rating,I like it.,28 March 2024,Positive
No title,No rating,"Processore davvero fenomenale, sbloccato e probabilmente in grado di fornire prestazioni ancora superiori.Tutto molto bello se non fosse che almeno in questo esemplare non c'è stato verso di far funzionare la prima corsia PciE 16X e quindi risultato è stato completamente inutile, sicuramente per il gaming. Ho provato su tre schede madri differenti, b760 e z690, in tutti i casi e settaggi del bios non è stato possibile utilizzare il primo slot.Mentre gli altri slot venivano utilizzati correttamente e, ad esempio, nel secondo slot pciE la scheda video veniva riconosciuta, ma finzionava solo a gen3 X8. Capirete però che usare una scheda video da magari 600€ a un quarto della sua potenzialità è inaccettabile.Ottima Amazon come sempre nell'effettuare il reso. Sfortuna, ogni tanto capita.",26 March 2024,Positive
No title,No rating,Very good CPU. Paired with 7800XT and everything runs cool. Dont forget to buy a cpu cooler with thermal paste and your good to go,24 March 2024,Positive
No title,No rating,"Went right into the LGA1700 chip socket with no muss, no fuss.  Booted right up and the new motherboard took to it like it was designed for it -- which it was.  I needed the K with the integrated graphics and that's what I got.  I'm using the Zalman cooler (https://www.amazon.com/dp/B0CCT11BXV?psc=1&ref=ppx_yo2ov_dt_b_product_details) and I haven't had any issues yet.",22 March 2024,Negative
No title,No rating,"O processador é maravilhoso, um verdadeiro monstrinho, bala para jogos e multitarefas, e ao contrário do que dizem é um processador vem frio, estou muito satisfeito!",16 March 2024,Neutral
No title,No rating,Buenas temperaturas y un rendimiento Increíble 👌🏾👌🏾🌟,10 March 2024,Neutral
No title,No rating,"Not going to fan boi or tell you to pick on over the other.Current Ryzen 5 or I5 are going to give you what you need if your just looking for a solid but affordable gaming cpu.I went with the one that had the least investment required which just happened to be the i5 12600k.Already had a solid set of 4x8 cl14 3600mhz and 7000 series amd would have required ddr5, and set me back an additional 150$.Only reason I went intel over amd. Not ads, not influencers just boiled down to $",7 March 2024,Competition Sentiment
No title,No rating,"for the price, you cant get better. it completely changed my gaming experience. Absolutely recommend",5 March 2024,Positive
No title,No rating,"Good cpu,  alittle on the hot side",2 March 2024,Positive
No title,No rating,"System posted and my temps are staying low while overclocked. Everything has been stable so far, gaming and home use shouldn't be a problem at all 👍🏼",29 February 2024,Positive
No title,No rating,Excelente producto 100% funcional.,29 February 2024,Neutral
No title,No rating,PARFAIT POUR MES BESOINS,24 February 2024,Neutral
No title,No rating,Perfect for this price. Working good,20 February 2024,Positive
No title,No rating,"Excelente opcion para juegos, hice un update desde un i3 12100f y la diferencia es extrema, puedo jugar los titulos mas modernos en configuraciones de graficos maximos y sin embargo no se utiliza mas del 60% del procesador, lo uso en conjunto con un disipador vetroo v5 y las temperaturas maximas que tengo son de 56 grados en juegos demandantes.Justo como dice la descripcion no incluye disipador de stock, sin embargo es necesario adquirir un disipador mejor que el de stock de intel, sobre todo si planeas realizar overclock.En resumen, es de las mejores opciones para juegos y uso general.",16 February 2024,Negative
No title,No rating,tres cbon produit,14 February 2024,Neutral
No title,No rating,Producto cumple con todas las expectativas,13 February 2024,Future Expectations
No title,No rating,It working,13 February 2024,Neutral
No title,No rating,"Running this and a dozen hard drives draws only around 250W at full load. The video transcoding abilities are incredible, and it games pretty well as well.",12 February 2024,Positive
No title,No rating,"Très bon CPU, pour le rapport performance/prix",12 February 2024,Neutral
No title,No rating,Upgraded my NAS with overkill at affordable price. Good performance for Plex transcoding!,11 February 2024,Positive
No title,No rating,Works pretty good,8 February 2024,Positive
No title,No rating,"This Intel core is really user-friendly. I didn't choose it wrong, it was the way I expected it to be. It added battery life to my computer and ran very smoothly.",5 February 2024,Future Expectations
No title,No rating,"A good product doesn't need an explanation. I have always trusted this store and every purchase is without any problems. This Intel core is really user-friendly, it won't make my computer overheat, and the storage space is also very sufficient",5 February 2024,Positive
No title,No rating,"We are so pleased with the results we are getting from this processor. My son recently built a gaming PC for his little sister. She mostly plays fortnight, minecraft, Hogwarts legacy etc and she plays on high settings while screen sharing in discord for the fam, and using OBS to record her gameplay no problem. We are very happy with the speed and temps we are getting from this i5. Glad we chose this affordable & reliable chip. Will probably upgrade in a few years when she’s playing more demanding games.",30 January 2024,Positive
No title,No rating,Excellent price/performance over the budget 13 gen i5s. P cores push all core 4.9 no problem with even a budget dual tower air cooler.,29 January 2024,Negative
No title,No rating,"I'm coming from a 2nd Gen i5 to this so needless to say anything is better in comparison. However, in application this chip manages to perform extremely well, changing former PowerPoints into actual playable games.",28 January 2024,Positive
No title,No rating,Will up my gaming experience,27 January 2024,Neutral
No title,No rating,"When priced under $175, you simply cannot go wrong with this cpu. Not only is it a powerful chip with manageable thermals, its socket is also compatible with even the newest intel cpus should you choose to upgrade!",27 January 2024,Positive
No title,No rating,"este procesador es magnifico, una calidad, mueve todo el multitarea, sus gráficos integrados son magníficos, mueve fornite en gráficos medios todo en alto a 60-120 fps, no es incomodo jugar con el algunos juegos, te aguanta bastante, llevo varias pruebas de estrés, se llevo 5 días haciendo cálculos de seguido a veces con el procesador al 100, no me ha fallado, excelente producto, solo recordar que viene sin el disipador de stock y que les recomiendo ponerle un disipador de torre(un noctua, aerocool, thermaltake o deepcool), es mas que suficiente, nunca me ha subido de los 65 grados, una belleza completa",26 January 2024,Negative
No title,No rating,Very good,26 January 2024,Positive
No title,No rating,I think this item can do without presentation :D,25 January 2024,Negative
No title,No rating,"Have the CPU paired up with a 3060ti, 32gb of ram and 2 1tb m.2 ssd. Works amazing! Avg 145fps on most games",21 January 2024,Positive
No title,No rating,"Awesome, testing it , seems super fast, like it, thanks.",20 January 2024,Positive
No title,No rating,Simply Excellent,18 January 2024,Positive
No title,No rating,"It works perfectly after installation and the temperature is constant. The socket is very tight and requires some force, so I thought the pin would be damaged or the edge would be crushed, but I finished anyway.",15 January 2024,Negative
No title,No rating,5 stars to be honest if you don't want to play super fps demanding games you don't even need a gpu just use this!,13 January 2024,Positive
No title,No rating,I upgraded from a i7 4790 and wow what a difference. Even paired with my crappy 1070ti it’s still gets 120-170fps in gta 5 online and well over 250fps in cs2.,12 January 2024,Positive
No title,No rating,"Lots oif processing Power, does all i need it to do.",10 January 2024,Neutral
No title,No rating,"Thanks for completing my build..Ps* please ignore the gtx1070 grandpa, I'm broke",8 January 2024,Neutral
No title,No rating,"I bought this the 12600k together with Arc A750 for new PC build. The mainboard I use is Asus Prime B660m-a wifi d4. I tested the CPU with cinebench, it was using 125 watts, the temperature was 70c with single tower cooler and no extra fans and also the mainboard was cool. I'm using this PC for video games and I like the 12600k so far.",6 January 2024,Positive
No title,No rating,Amazing for gaming,5 January 2024,Positive
No title,No rating,For grandson - loved it,4 January 2024,Positive
No title,No rating,"The media could not be loaded.
                



When I received the item, it was fully out of the packaging and floating around, now when I go to use it I notice this stain on the left of the cpu",4 January 2024,Neutral
No title,No rating,"Pretty standard Intel CPU, great performance at a decent price, just keep in mind its a K variant thus needs a aftermarket CPU fan because this CPU is a very power hungry beast.",3 January 2024,Positive
No title,No rating,届いてないのに配送済みの表示(手渡し済み？...されていない)が出た時には驚かされたが、その後配送中に変わりかなり遅れたが無事配達された。これに限らずD15Sの17XX対応マウントキットが一時行方不明になるなどパーツが揃うまでひと月近くかかり、構成の変更も真剣に考えた。難産であったが出来上がったPCは青、黒画面、フリーズ連発悪夢のASUSZ790-PD4CSM+i5-13600K構成に比較して最初から安定、青画面はOC+シネベンチR23実行時のみ(◎)。PC構成はMB ASROCK Z690 PRO RS+CPU（これ）+メモリ CFD DDR4 3200 16G×2+CPUクーラーD15Sプラス12㎝ファン(流用ｓ)、以下省略。シネベンチR23の電力無制限(最高5G㎐)、長時間65W*短時間120W*ピーク温度62℃でのそれぞれの数値は、ASUS Z790+i5-13600K構成 23000*18000、これ 18000*13000程度、それぞれ78*72％位の性能となる。性能的には見るべき所はないが電力無制限時遥かに静かで、これは使用したMBメーカーの考え方、PCケース、CPUクーラーの違いが大きいようだ。ダイニングで使用するには十分な性能で不満はないが、認証が通らず11Pro.(パッケージ版)を買う羽目になったのが少し痛い。現在13600K 47000円程度、これの78％だと36600円、72％で33840円位の価格でCP値がイーブン。購入時31028円、所在確認の電話代で数百円使用していたとしても当時はコスパが良かったが、現在の販売価格なら無理をしても13600Kを選んだ方が後悔しないし、自分も他のCPUをチョイスしていると思う。画像のφ120ファン(93.97CFM)は前方より後方に置いた方がCPU温度が低く画像の配置になった。2023/01/03 追記4k画面の画像数値が読めないのでFHDの物に差し替え。,2 January 2024,Neutral
No title,No rating,"Un excelente procesador vengo de un core i7 de segunda generación entonces el salto es abismal, recomendado",1 January 2024,Neutral
No title,No rating,Noticable upgrade from my previous cpu (i3-12100) and runs cool and idles at about 10-20 watts in my system doesn't go to the 150w max tdp ive seen as of yet but don't think it has needed to.,31 December 2023,Positive
No title,No rating,"Procesador Intel i5 G12 con gráficos integrados, rinde excelente con su frecuencia base sin necesidad del modo turbo.Calienta cuando se le exige demasiado, nada que una buena refrigeración de aire no mantenga fresco.Excelente procesamiento con sus 10 núcleos reales y 16 hilos.Recomendadísimo por su relación costo - beneficio.",30 December 2023,Negative
No title,No rating,This cpu is probably one of the best bangs for the buck at 200$  compared to others of similar quality I know cuz I bought a r5 7600 a year ago back for 300$ not the point this cpu replaced an i5 8400 I originally upgraded the gpu from a 1060 6gb to a 1660 super and only got a a few fps increase the reason being while games were starting it would bottom out at 10fps before returning to normal we were than at the time before cpu upgrade bottoming out at 13fps now after upgrading cpu I noticed the fps is now 27fps at its lowest while I understand most gamers would do anything for a single fps I just don't feel the end result is as great as I was hoping however my goal was reached by increasing the minimum fps also has overclocking capability but have not tried to play with any of that as of writing this nor am I comfortable with doing so,30 December 2023,Positive
No title,No rating,Arrived quick and worked without a problem,28 December 2023,Positive
No title,No rating,Running fast,28 December 2023,Neutral
No title,No rating,"I am just your average buget gamer. I uograded from a i5-6500 and oh boy the difference in speed in gaming and productivity is night and day. Love this, bought it on Black Friday sale. Best buy.",28 December 2023,Positive
No title,No rating,"Just built a new machine with an MSI board and did not want to spend too much.  This CPU has decent performance and was over $100 less than the next generation up.  My board will accept 12, 13 and 14 gen CPU's so maybe I will update in a few years.",25 December 2023,Positive
No title,No rating,Very Good,25 December 2023,Positive
No title,No rating,por 150 dólares  en noviembre 2023 viernes negro en promoción no dude en comprarlo para la nueva pc que estoy armando,24 December 2023,Competition Sentiment
No title,No rating,"Bought for a Mini-ITX Build for my daughter when it was on sale for $149.99, felt like a nice value for Q4 2023.  Didn't overclock this one, but could as it runs at just 48 degrees Celsius under load from Cinebench R23 with the (just-barely-fits-in-the-case) ThermalRight Peerless Assassin 120 SE ARBG.  Side note: for anybody building a PC, that Peerless Assassin is the CPU air cooling champion at ~$40.  This 12600k processor is more power hungry than some of it's AMD competitors, but having recently purchased an AMD 7800x3d for my own computer that's requiring a bit more work to optimize and get running properly, this 12600k was perfect.  Intel stuff in my experience just tends to run good.",24 December 2023,Competition Sentiment
No title,No rating,"I'm loving my newly build, but still don't know what GPU to buy, so i'm stuck to iGPU... have not experiencing issue so far with this CPU, i'm using the iGPU and it lets me play Dota 2 on medium settings at 1440P which is awesome!",23 December 2023,Positive
No title,No rating,Why… just… why is that not prominently mentioned… awful….,21 December 2023,Neutral
No title,No rating,Best mid-range gaming cpu,21 December 2023,Positive
No title,No rating,Performs well games well. Overall great with great single core performance and runs all my games really smoothly.,21 December 2023,Positive
No title,No rating,"This processor with the rebuild of our desktop build has been very loyal and powerful. Mixed with a DeepCool AK620 and non overclocked I finally figure out the formula too achieve 4K ultra Gaming on most games that I play on a regular basis. I play numerous of strategy games but I do also play Grand Theft Auto (as an escape...) American truck simulator as of late and Roblox. The processing performance has been excellent. I hope that one day I can overclock one of these processors without having to worry about frequencies and voltages. Basically said it's it's 12th generation processor and that's been recent in the past two to three years. It is on the mid-range of the spectrum for Intel i5, but really just seems to automate on its own and it actively will try to lower utilization numbers once it's processed what it has to process. I can go through a hundred tabs an hour and not have to worry about internal latency. It's good",21 December 2023,Future Expectations
