Review Title,Rating,Review Body,Review Date,Sentiment
No title,No rating,This thing was so patient with me as I turned it on without a cooler several times because my pump was failing. Sure it shut off when it hit ~102 Celsius but there was no long term damage and now it serves me well with a working pump. We love to see it.,22 September 2023,Positive
No title,No rating,I was going to go for the 13900k but I took this one for half of the price and have to tell u love it thank you,15 September 2023,Positive
No title,No rating,"Are usually go for the best products and it was a mistake for my first PC build I chose this chip and I didn’t know it runs that hot I built my PC I had enough fans but I had a 240 mm radiator I want a Micro Center and had to get a 360 mm cooler from the pool. The temps were at 89 to 92°C after the deep cool AIO under stress, test and bench testing the temp stay under 60°C , other than that I game hard on it and stream and the CPU usage never goes past 30%. It’s pretty overkill but that’s how I like my PC.",11 September 2023,Positive
No title,No rating,Great Processor,10 September 2023,Positive
No title,No rating,Llegó excelente y sin problemas. Recomendado 100%,24 August 2023,Negative
No title,No rating,Bought for a friend's computer I was building. I got it in the Prime sale and it's fantasticly fast,21 August 2023,Neutral
No title,No rating,supper fast works just grate,15 August 2023,Neutral
No title,No rating,"Using this to serve movies and shows using PLEX, handles continuous recording of several 4K surveillance cameras using Blue Iris, runs a web server (just for family), and controls a Z-wave home automation program involving several nodes. I also use it listen to my collection of music. It does all of these tasks (along with other minor things) without a sweat. Generally it keeps under 15% utilization. Thank you Intel!",14 August 2023,Positive
No title,No rating,"I've only had it about a month, but so far it is complete overkill for gaming... I haven't seen it go above 50% pushing it as hard as I can other than stress testing lol. I bought it so hopefully in 10 years it can still do some stuff hahaha.",10 August 2023,Future Expectations
No title,No rating,Gracias llego rapido y buen rendimiento,9 August 2023,Neutral
No title,No rating,"Purchased this for my new rig as opposed to an i7 based on price point at time of purchase (this was actually cheaper than the i7).Paired with RTX 4060TI 8GB.NO regrets.This can handle anything I throw at it, without issue (gaming wise) and never goes above 50/55C (not overclocked and cooled with 240MM AIO from Corsair) Idles around 32/33CVery responsive with plenty of clearance if I ever want to OC this guy.Heat was a concern after reading reviews and only having a 240MM radiator (sitting over a 4060Ti), but no issues - heat or performance) at all.Great time to buy with new gen just arriving recently.",7 August 2023,Negative
No title,No rating,Läuft super und keine Beanstandungen!,5 August 2023,Positive
No title,No rating,Memory controller was not ok,4 August 2023,Negative
No title,No rating,"Came packaged kinda poorly, and didn’t include the golden coin case, which makes me think maybe it was pre owned. When I opened the packaging though it had no paste on it and the pins looked brand new, so maybe they just don’t include it anymore since it isn’t the newest flag ship??",18 July 2023,Negative
No title,No rating,"Really fast for gaming, excellent speeds. Intel Driver software is nice too.",18 July 2023,Positive
No title,No rating,"I purchase this CPU 1 year ago and it cost me 74,000 JPY back then.the price didn't drop much since that time and the performance is satisfying so far.the new generation spec is higher so if you want to buy this CPU don't. instead, you can buy i7 Gen13 as it will have the same spec plus a better cache than the 12 Gen.it might be better to buy the K version in case you have issues with your GPU to troubleshoot.",14 July 2023,Positive
No title,No rating,Could is great but. Boy does she put off some heat. Feels like a furnace under my desk,10 July 2023,Positive
No title,No rating,"Se siente mucho la diferencia en el cambio de AMD a Inter, es mucho más estable y más fluido, sus drivers están bien optimizados y corre espectacular, no se calienta, incluso al 100% de uso se mantiene en los 70 grados",10 July 2023,Competition Sentiment
No title,No rating,It's been less then 24hrs since I upgraded from an i7-8700 and could instantly tell a difference in performance. Haven't had the need to overclock since it handles streaming on twitch/kick with obs while playing games on the same PC very nicely at stock settings.,9 July 2023,Positive
No title,No rating,"Processore veramente ottimo in tutte le su parti.  Ottimo il venditore che ha spedito il processore ben 10 giorni prima della scadenza prevista. I processore è arrivato nella sua confezione originale , perfettamente sigillata, cosa che ormai non capita sempre. Complimenti",27 June 2023,Positive
No title,No rating,Not sure if I bought the best in terms of value and performance!,26 June 2023,Positive
No title,No rating,"Potente, velocidad, gran desempeño... De verdad una gran maravilla lo que hace este procesador.",1 June 2023,Neutral
No title,No rating,"This unit is powerful for all of your needs. Just remember this thing runs really hot!!! Make sure you use a good cooling system. Otherwise, you will have thermal throttling issues.",30 May 2023,Positive
No title,No rating,"It's great, I'm using 13900k but wanted a better cpu for my 2nd PC, and it's great, especially for compute tasks and multi-threaded workloads. The raptor lake,  and forthcoming, will of course be better, but if you need the best Alder Lake CPU and can find a decent deal, it won't let you down. I'm able to cool it efficiently with a Noctua N-14 (single stack, single fan setup) and it works great.",26 May 2023,Positive
No title,No rating,"This isn't the processor for everyone, but it is very fast. The individual cores aren't significantly different from those in the 13th generation i7. But if you have a need for a lot of parallel processing then this may be the processor for you. I do software development, which it doesn't help 99% of the time, gaming, which it helps a little, and occasionally transcoding large amounts of video and music. During transcoding it helps a huge amount. I have over 300GB of FLAC audio files that I ripped from my CD collection, I never buy mp3s. I wanted to have that on my phone, but I didn't want to carry it at full rate because I can't tell the difference in the car, so I transcoded it. I had done that once before and it took more than a day on a five year old Ryzen 7. This machine took around 30 minutes. 30-40 times faster. At work the optics team, which uses ray tracing software to design optical telescopes and laser focusing lenses, uses i9s in preference to Xeons. The Xeons might be faster under some circumstances, but the machines are hugely expensive, so the i9s are much better for price performance. Would I buy it again? I'd probably buy the 13th generation, but if I had any sense I'd just get the 13th gen i7.",11 May 2023,Positive
No title,No rating,Working very good. Thanks,2 May 2023,Positive
No title,No rating,"many cores, able to run multiple virtual machines with unnoticeable slowdown to other functions. Stays at 1-3% when playing games paired with a  3070. May upgrade to 13th gen later, but i really can't complain in terms of performance. Only have a dualfan/dual heatsink cpu cooler and it stays below 60 celsius at all times. Rests at about 30.",29 April 2023,Positive
No title,No rating,"The media could not be loaded.
                



I recently got my hands on the Intel Core i9-12900K Desktop Processor, and I have to say, I am blown away by its performance. This processor is an absolute powerhouse, with 16 cores (8P+8E) and speeds of up to 5.2 GHz. It's also unlocked, which means I can push its limits even further if I want to.Installing the processor was easy enough, although I did have to make sure my motherboard was compatible with the LGA1700 socket and 600 series chipset. Once I had everything set up, I fired up my favorite games and applications to see how the processor would perform.The results were nothing short of impressive. The i9-12900K chewed through every task I threw at it with ease, from demanding video editing software to the latest AAA games. I was able to multitask without any lag or slowdowns, and my system felt incredibly responsive and snappy.The processor also runs surprisingly cool, even under heavy load. I did notice a slight increase in power consumption compared to my old processor, but it's a small price to pay for the sheer performance boost.Overall, I am extremely satisfied with the Intel Core i9-12900K Desktop Processor. If you're a power user or a gamer who demands the best performance, this processor is definitely worth considering. It's not cheap, but in my opinion, it's worth every penny for the sheer power and speed it delivers.",28 April 2023,Positive
No title,No rating,This CPU is power hungry under load but in games the CPU is fast. This also works fine for workstation workloads but this shines in gaming for sure. Also if you have the cooling this CPU can be clocked even higher for better performance. But for this you will need a decent CPU cooler.,19 April 2023,Positive
No title,No rating,Good quality,14 April 2023,Positive
No title,No rating,great CPU but it was running hot for me but still great product..,7 April 2023,Positive
No title,No rating,great seller works perfect,2 April 2023,Positive
No title,No rating,This was a huge upgrade to my system for good price. Im back into the modern pc world. Win 11 runs great,1 April 2023,Positive
No title,No rating,"Alles läuft Prima, allerdings brauche ich eine Rechnung, welche ich nicht beantragen kann. Bitte um Rückmeldung",31 March 2023,Neutral
No title,No rating,This thing us fast and rock solid love it!!!,30 March 2023,Positive
No title,No rating,"This cpu is killer and can literally handle any game you throw at it on max settings, and the same can be said for most workload programs. However I bought it back in early 2022, when it was still way overpriced for what it is now",25 March 2023,Negative
No title,No rating,This is the fastest processor I've ever owned and with it I upgraded my entire pc.  Even though I purchased last years model it's still extremely fast and works well.. Make sure you pair this with a good motherboard otherwise it can run pretty hot.,23 March 2023,Positive
No title,No rating,nice match,19 March 2023,Positive
No title,No rating,Genuinely not someone who leaves reviews but $500 and it gets packaged like this? The cpu box itself is fine but the case isn’t even in the box anymore bc it fell out to due crap packing,6 March 2023,Positive
No title,No rating,I found this on sale for $350. A 12th gen i9 for a comparable price to an i7 I mean the review writes itself couldn’t have been more excited to get such a great cpu for such a competitive price.,27 February 2023,Positive
No title,No rating,"Broken, just found out. Missed return window by 3 days",22 February 2023,Negative
No title,No rating,This is a good product,3 February 2023,Positive
No title,No rating,"Low binned CPU, bad CPU score",22 January 2023,Negative
No title,No rating,"So far this thing is great! I upgraded from the 9900K and this has been a noticeable difference. I'm still in the process of updating drivers and reinstalling some software. I haven't done any overclocking so the Cinebench score and temps are straight stock settings.After seeing all the info on how hot this thing can get I added the Thermalright contact frame. It was a breeze to install. I watched the Gamer's Nexus video about this frame and followed their directions.For the motherboard I went with a MSI Z690 MPG Edge Wifi DDR4 so I could reuse my current RAM. I had to order a LGA 1700 bracket for the NZXT Kraken X73 AIO. I ordered both the frame and the LGA 1700 mount from Amazon and both arrived fast and were exactly what I needed.So far my temps are staying in the general range of my 9900K. I'm planning to do a little gaming this week with it so I'll have a chance to see how it does under my daily use. I also do a bit of Premiere and After Effects so I'm looking forward to seeing how it works there as well.Overall, this is probably way more processor than I NEED. I was still able to do what I needed to do with the 9900K. I built the 9900K in 2020 during the height of the astronomically high PC price wave. I ended up getting this processor for about $100 less than I paid for the 9900K two years ago. So the price-to-performance upgrade for me was a no brainer.If you want a fast processor at a reasonably decent price, this is a great one to get. Just be aware you will need to pay attention to your cooling.",2 January 2023,Positive
No title,No rating,Calidad 100% y llegó en perfectas condiciones sin duda la mejor opción de comprar,27 December 2022,Negative
No title,No rating,"Good CPU, worth it",24 December 2022,Positive
No title,No rating,I absolutely love the gold packaging this came in. The product works as intended and it's worth every penny considering how much cheaper it is than the MSRP.,21 December 2022,Positive
No title,No rating,"Very excited to get up and running, came in OG box sealed. Took a long time to get but very pleased",16 December 2022,Positive
No title,No rating,"For what you spend, I would expect a cpu that hasn’t been opened. Not receiving a returned product.",12 December 2022,Future Expectations
No title,No rating,Really really great product. Very fast! Just make sure you have sufficient cooling for this beast as it’s a hot one,8 December 2022,Positive
No title,No rating,"Works great in my new system. I wouldn't say easy to install, but none are, I always sweat bullets when I latch down the CPU holder. But other than that stable and powerful. Here's my build, rock stable and fast as hell!Logitech G502 HERO High Performance Wired Gaming MouseLogitech G910 Orion Spectrum RGB Wired Mechanical Gaming KeyboardExternal DVD Drive, USB 3.0 Portable CD/DVD +/-RW Drive/DVD PlayerCooler Master SickleFlow 120 V2 ARGB 3in1 Square Frame FanCooler Master MasterFan SF360R ARGB 360mm All-In-One Square Frame Fan w/ 24 Independently-Controlled ARGB LEDSASUS ROG Strix Z690-E Gaming WiFi 6E LGA 1700(Intel 12th Gen)ATX gaming motherboardCooler Master Hyper 212 Black Edition CPU Air CoolorCylewet 10Pcs Mainboard Computer PC Internal Speaker Buzzer Computer Case BuzzerIntel Core i9-12900K Desktop Processor 16 (8P+8E) Cores up to 5.2 GHz UnlockedSAMSUNG 870 EVO SATA III SSD 1TB 2.5” Internal Solid State Hard DriveCooler Master MasterBox TD500 Mesh Airflow ATX Mid-Tower with Polygonal Mesh Front Panel, Crystalline Tempered GlassCorsair Vengeance DDR5 64GB (2x32GB) 5200MHz C40 Intel Optimized Desktop MemoryCorsair RMX Series (2021), RM1000x, 1000 Watt, Gold, Fully Modular Power Supply,BlackSAMSUNG 980 SSD 1TB PCle 3.0x4, NVMe M.2 2280, Internal Solid State Drive",4 December 2022,Competition Sentiment
No title,No rating,this will definitely take me through at least four years - great processor for my new build,27 November 2022,Positive
No title,No rating,"It will handle all your multitasking needs with ease, even while gaming.Only con I can think of is that it does run very hot so you'll need a high end cooler to get the best performance",26 November 2022,Positive
No title,No rating,"Es un punto de equilibrio entre rendimiento y temperatura, preferi el de 12th sobre el 13th  por un rendimiento de temperatura y consumo perfecto para los tiempos actuales, en resumen una excelente compra",22 November 2022,Positive
No title,No rating,"I Did install it on ASUS ROG Maximus Z690 Formula(WiFi 6E)LGA1700, the motherboard is already high price unworthy money & CPU is overpriced, but it has great performance overall, Thanks to the seller is trusted!",19 November 2022,Positive
No title,No rating,"Sans doute l’un des meilleurs processeur du moment du coter de Intel.  Le prix est assez élevée mais la puissance ce fait ressentir, le passage sur la ram ddr5 est selon moi le meilleurs arguments de vente et un vrai avancement pour mon setup.Très pratique pour réaliser des lives twitch sans devoir perdre de FPS en jeu.",16 November 2022,Negative
No title,No rating,"It didn’t work and returned it, haven’t been reimbursed after several weeks",11 November 2022,Neutral
No title,No rating,"There's nothing more to say, if you only want gaming get an i7, unless you're into emulation that's the only instance where you'll get an actual edgeIt runs pretttty hot as it takes over 250 watts if it can, in my case over 270 so keep that in mind",26 October 2022,Positive
No title,No rating,"Received at least a week earlier than the scheduled assessment for delivery.Not installed yet but if you look at video reviews I'm sure you know this processor is going to preform when you need it as a creator.At the moment I'm still using a 2010 year,  i7  that endured the test of time in a properly built computer.Now it's time for the i9 12900K LGA1700 creator build computer to handle photography & video production in 2022.",19 October 2022,Positive
No title,No rating,"This thing never goes over 15 percent usage, and most games its actually using 0-4 percent. Even on Escape From Tarkov at max settings 4k 140+ fps its using 4 percent at max and usually is at 0-1 percent, I don't know if it's my computer reading an error but I use a few apps to check including the task manager tab. I use an NZXT AIO and the temps on this thing are under 20 idle and when I'm gaming on any game it never goes over 45 and usually is in the low 30s. I tried WOW classic, Retail,  Cyberpunk, Spiderman , and regularly play Escape from tarkov and all at 4k max settings and this thing just stays cool and and low usage. My GPU barely works as I have a 3090 TI, my GPU is usually at USAGE 40-50 percent at max 60 percent and stays cool, so I don't think anything is bottle necking.My old computer has an I5 and I have a laptop with an I7 and when I am gaming they are usually at 90+ percent usage. Even my friend with the AMD 5800x3D was getting at least 30+percent usage for AAA games. This is the first Computer I've built where I'm actually not even worried about the CPU for how cool it runs. I'm really shocked on how good its performance is, Definitely recommend.",14 October 2022,Competition Sentiment
No title,No rating,Performance is great,7 October 2022,Positive
No title,No rating,"High price, but high performance. Great processor but needs a serious cooler otherwise it will thermal cutback and slow down.",20 September 2022,Positive
No title,No rating,Kool Processor,14 September 2022,Neutral
No title,No rating,Awesome Cpu blazzzing fast !!!!!!  for gaming and other  tasks . i see that the temps for this cpu work up into the 70's and even higher 80 + my recommendation is to undervote your cpu if your just gaming that will lower temps. With good thermal paste Kingpin cooling KPX and a water cooler im getting 55-58c in gaming hope it helps.,12 September 2022,Future Expectations
No title,No rating,"/gran procesador para juegos y demas funciones de la pc, solo se debe tomar en consideracion que es un procesador muy caliente y requiere un buen enfriador 9/10",11 September 2022,Neutral
